Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
97,5263823286,dadeviant1 (15/18),0,185.66,DST Panthers  FLEX Michael Mayer QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE Dalton Schultz WR CeeDee Lamb WR George Pickens WR Garrett Wilson,,Kalif Raymond,WR,1.26%,9
98,5263799263,TEDDYB12345y (1/2),0,185.18,DST Patriots  FLEX Christian McCaffrey QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Matthew Golden WR Devaughn Vele,,Bears ,DST,1.17%,7
98,5263803673,TEDDYB12345y (2/2),0,185.18,DST Patriots  FLEX Christian McCaffrey QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Matthew Golden WR Devaughn Vele,,Breece Hall,FLEX,1.16%,14.2
100,5259771845,Chuckjr1234,0,184.86,DST 49ers  FLEX Cade Otton QB Dak Prescott RB Quinshon Judkins RB Alvin Kamara TE Dalton Schultz WR Jaxon Smith-Njigba WR Justin Jefferson WR CeeDee Lamb,,Jaxon Smith-Njigba,FLEX,1.15%,45.5
101,5263886570,zwizzle,0,184.80002,DST Panthers  FLEX Garrett Wilson QB Drew Lock RB Derrick Henry RB Bhayshul Tuten TE Jake Ferguson WR Jaxon Smith-Njigba WR Mike Evans WR Jalen Coker,,Chris Olave,WR,1.13%,22.6
102,5260560955,tomcampos1,0,184.26,DST Panthers  FLEX Caleb Douglas QB Dak Prescott RB Christian McCaffrey RB Derrick Henry TE Dalton Schultz WR CeeDee Lamb WR George Pickens WR Terry McLaurin,,Tucker Kraft,TE,1.12%,3.5
103,5257059621,treyweber23 (2/20),0,184.16,DST Panthers  FLEX Matthew Golden QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR George Pickens WR Garrett Wilson,,Matthew Golden,FLEX,1.09%,9.8
104,5260558450,matavaja94 (1/5),0,183.95999,DST Panthers  FLEX Derrick Henry QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DeMario Douglas,,Bhayshul Tuten,RB,1.06%,14.2
104,5260567374,matavaja94 (4/5),0,183.95999,DST Panthers  FLEX Derrick Henry QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DeMario Douglas,,Texans ,DST,1.03%,6
104,5260567547,matavaja94 (5/5),0,183.95999,DST Panthers  FLEX Derrick Henry QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DeMario Douglas,,Tyler Shough,QB,1.02%,22.38
107,5263833423,kyle097 (1/3),0,183.86,DST Patriots  FLEX Bucky Irving QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Deebo Samuel Sr. WR Stefon Diggs,,George Pickens,FLEX,0.99%,10
107,5263845099,kyle097 (3/3),0,183.86,DST Patriots  FLEX Bucky Irving QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Deebo Samuel Sr. WR Stefon Diggs,,Jordan Addison,WR,0.91%,4.1
109,5263437799,jdubbs (1/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,Kenyon Sadiq,TE,0.91%,3.7
109,5263437800,jdubbs (2/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,Bo Nix,QB,0.90%,15.12
109,5263437801,jdubbs (3/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,Jaylen Waddle,WR,0.89%,24.8
109,5263437802,jdubbs (4/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,De'Von Achane,RB,0.89%,12.3
109,5263437803,jdubbs (5/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,Dalton Schultz,FLEX,0.89%,29
109,5263437804,jdubbs (6/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,CeeDee Lamb,FLEX,0.87%,38.3
109,5263437805,jdubbs (7/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,Harold Fannin Jr.,TE,0.86%,10.4
109,5263437806,jdubbs (8/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,C.J. Stroud,QB,0.85%,20.02
109,5263437807,jdubbs (9/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,Pat Freiermuth,TE,0.85%,7.4
109,5263437808,jdubbs (10/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,Saquon Barkley,FLEX,0.85%,3
109,5263437809,jdubbs (11/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,Vikings ,DST,0.84%,17
109,5263437810,jdubbs (12/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,Omarion Hampton,RB,0.83%,18.5
109,5263437811,jdubbs (13/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,Hunter Henry,TE,0.83%,7
109,5263437812,jdubbs (14/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,David Montgomery,FLEX,0.81%,4.4
109,5263437813,jdubbs (15/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,Mack Hollins,WR,0.77%,3.8
109,5263437814,jdubbs (16/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,Kyle Monangai,RB,0.75%,7.8
109,5263437815,jdubbs (17/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,D'Andre Swift,FLEX,0.70%,13.9
109,5263437816,jdubbs (18/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,Deebo Samuel Sr.,FLEX,0.69%,6.5
109,5263437817,jdubbs (19/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,Chuba Hubbard,FLEX,0.68%,14.4
109,5263437818,jdubbs (20/20),0,183.8,DST Panthers  FLEX Jaxon Smith-Njigba QB Lamar Jackson RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Jalen Coker WR Devaughn Vele WR Roman Wilson,,Travis Etienne Jr.,RB,0.67%,7.1
129,5261505130,jlabonteee,0,183.58,DST Jaguars  FLEX Javonte Williams QB Brock Purdy RB Derrick Henry RB Aaron Jones Sr. TE Dalton Schultz WR Jaxon Smith-Njigba WR Garrett Wilson WR Stefon Diggs,,Evan Engram,TE,0.67%,2.7
130,5256673955,StTim127,0,182.56001,DST Patriots  FLEX Mike Evans QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Stefon Diggs WR Matthew Golden,,Mark Andrews,FLEX,0.66%,10.9
131,5256239220,Deathflower74 (1/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Dolphins ,DST,0.64%,-4
131,5256240620,Deathflower74 (2/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Jalen Coker,FLEX,0.62%,14.6
131,5256240621,Deathflower74 (3/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Pat Bryant,WR,0.62%,1.6
131,5256240622,Deathflower74 (4/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Mike Evans,FLEX,0.61%,8.4
131,5256246122,Deathflower74 (5/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Brenton Strange,TE,0.60%,3.7
131,5256246646,Deathflower74 (6/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Falcons ,DST,0.60%,1
131,5256248224,Deathflower74 (7/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Romeo Doubs,WR,0.59%,12.6
131,5256248225,Deathflower74 (8/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Jayden Reed,WR,0.59%,1.4
131,5256248226,Deathflower74 (9/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Terry McLaurin,FLEX,0.58%,7
131,5256249087,Deathflower74 (10/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Ladd McConkey,WR,0.57%,6.5
131,5256249088,Deathflower74 (11/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Packers ,DST,0.56%,5
131,5256249089,Deathflower74 (12/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Rhamondre Stevenson,FLEX,0.56%,4.6
131,5256249090,Deathflower74 (13/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,David Njoku,TE,0.55%,1.9
131,5256249091,Deathflower74 (14/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Christian Watson,FLEX,0.54%,14.1
131,5256249092,Deathflower74 (15/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,TreVeyon Henderson,RB,0.53%,13.6
131,5256249093,Deathflower74 (16/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Joe Burrow,QB,0.52%,16.18
131,5256249094,Deathflower74 (17/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,De'Von Achane,FLEX,0.52%,12.3
131,5256254524,Deathflower74 (18/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Luther Burden III,FLEX,0.50%,6.2
131,5256255287,Deathflower74 (19/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Jakobi Meyers,WR,0.49%,3.8
131,5256255288,Deathflower74 (20/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Ja'Marr Chase,FLEX,0.49%,26.5
131,5256492639,flash813 (1/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Stefon Diggs,FLEX,0.49%,21.7
131,5256492640,flash813 (2/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Jaylin Noel,WR,0.49%,5.4
131,5256492641,flash813 (3/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Drew Lock,QB,0.48%,21.4
131,5256492642,flash813 (4/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Jacory Croskey-Merritt,FLEX,0.47%,5.8
131,5256492643,flash813 (5/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Justin Jefferson,FLEX,0.47%,8.5
131,5256492644,flash813 (6/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,MarShawn Lloyd,RB,0.46%,9.6
131,5256492645,flash813 (7/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Cowboys ,DST,0.46%,3
131,5256492646,flash813 (8/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Chase Brown,RB,0.46%,11.2
131,5256492647,flash813 (9/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Demarcus Robinson,WR,0.46%,6.4
131,5256492648,flash813 (10/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Trey McBride,FLEX,0.46%,18.1
131,5256492649,flash813 (11/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Kendrick Bourne,WR,0.46%,3.1
131,5256492650,flash813 (12/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Marvin Harrison Jr.,WR,0.45%,0
131,5256492651,flash813 (13/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Courtland Sutton,WR,0.43%,5.5
131,5256492652,flash813 (14/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Dallas Goedert,FLEX,0.43%,1.4
131,5256492653,flash813 (15/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Quinshon Judkins,RB,0.43%,9.8
131,5256492654,flash813 (16/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Wan'Dale Robinson,WR,0.41%,1.9
131,5256492655,flash813 (17/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Devaughn Vele,FLEX,0.40%,11.4
131,5256492656,flash813 (18/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Kyle Pitts Sr.,TE,0.39%,2.5
131,5256492657,flash813 (19/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Bhayshul Tuten,FLEX,0.39%,14.2
131,5256492658,flash813 (20/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Jeremiyah Love,RB,0.38%,7.5
131,5256555265,gmudd (1/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Emeka Egbuka,FLEX,0.38%,10.3
131,5256555266,gmudd (2/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Drake Maye,QB,0.37%,9.02
131,5256555267,gmudd (3/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Kaelon Black,RB,0.37%,2.5
131,5256555268,gmudd (4/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Caleb Douglas,FLEX,0.37%,3.9
131,5256555269,gmudd (5/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,J.K. Dobbins,RB,0.37%,3.6
131,5256555270,gmudd (6/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,George Kittle,FLEX,0.36%,18
131,5256555271,gmudd (7/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Kyle Monangai,FLEX,0.36%,7.8
131,5256555272,gmudd (8/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Chase Brown,FLEX,0.36%,11.2
131,5256555273,gmudd (9/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Malik Washington,WR,0.35%,8.7
131,5256555274,gmudd (10/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Parker Washington,FLEX,0.35%,16.8
131,5256555275,gmudd (11/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Michael Wilson,WR,0.35%,3.8
131,5256555276,gmudd (12/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,John Bates,TE,0.34%,0
131,5256555277,gmudd (13/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Jadarian Price,FLEX,0.33%,6
131,5256555278,gmudd (14/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Cole Kmet,TE,0.33%,0
131,5256555279,gmudd (15/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Cade Otton,TE,0.31%,8.8
131,5256555280,gmudd (16/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,KC Concepcion Jr.,WR,0.31%,8.2
131,5256555281,gmudd (17/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Cooper Kupp,WR,0.30%,4
131,5256555282,gmudd (18/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Noah Fant,TE,0.30%,0
131,5256555283,gmudd (19/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Xavier Hutchinson,FLEX,0.29%,6.7
131,5256555284,gmudd (20/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Dontayvion Wicks,FLEX,0.29%,12.4
131,5256730803,Juevonate,0,182.16,DST Panthers  FLEX Aaron Jones Sr. QB Dak Prescott RB Bijan Robinson RB Javonte Williams TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,TreVeyon Henderson,FLEX,0.29%,13.6
131,5257137110,SoulChild (1/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Colston Loveland,FLEX,0.29%,1.3
131,5257137111,SoulChild (2/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Luke Farrell,TE,0.28%,0
131,5257137112,SoulChild (3/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Omarion Hampton,FLEX,0.27%,18.5
131,5257137113,SoulChild (4/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Travis Etienne Jr.,FLEX,0.27%,7.1
131,5257137114,SoulChild (5/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Carnell Tate,WR,0.26%,5.7
131,5257137115,SoulChild (6/20),0,182.16,DST Panthers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR Matthew Golden,,Brian Thomas Jr.,WR,0.25%,7
